CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Country,TotalItems,UniqueProducts,TotalTransactions,AvgOrderValue
13626.0,253,1,257.23,2,At-Risk Customers,United Kingdom,209,19,1,257.23
13627.0,59,5,1638.47,0,Regular Customers,United Kingdom,1269,84,5,327.694
13629.0,23,11,3693.227500000001,1,High-Value Customers,United Kingdom,4372,28,11,335.7479545454546
13630.0,5,7,2031.78,1,High-Value Customers,United Kingdom,1391,51,7,290.2542857142857
13631.0,100,11,3070.42,1,High-Value Customers,United Kingdom,467,6,11,279.1290909090909
13632.0,25,5,2121.27,1,High-Value Customers,United Kingdom,1037,121,5,424.254
13634.0,33,5,1575.16,0,Regular Customers,United Kingdom,704,156,5,315.03200000000004
13635.0,68,1,1071.03,0,Regular Customers,United Kingdom,677,62,1,1071.03
13636.0,37,5,949.12,0,Regular Customers,United Kingdom,592,57,5,189.824
13637.0,52,3,810.5,0,Regular Customers,United Kingdom,409,79,3,270.1666666666667
13638.0,16,1,122.64,0,Regular Customers,United Kingdom,93,8,1,122.64
13639.0,74,1,1033.34,0,Regular Customers,United Kingdom,800,39,1,1033.34
13642.0,216,1,354.8,2,At-Risk Customers,United Kingdom,173,57,1,354.8
13643.0,31,3,519.44,0,Regular Customers,United Kingdom,273,24,3,173.14666666666668
13644.0,16,4,2624.26,1,High-Value Customers,United Kingdom,2067,144,4,656.065
13645.0,120,1,252.1,0,Regular Customers,United Kingdom,158,5,1,252.1
13647.0,10,4,1678.1200000000001,0,Regular Customers,United Kingdom,895,65,4,419.53000000000003
13649.0,257,2,346.6,2,At-Risk Customers,United Kingdom,139,23,2,173.3
13650.0,17,6,1836.34,1,High-Value Customers,United Kingdom,922,79,6,306.0566666666667
13651.0,35,2,94.2,0,Regular Customers,United Kingdom,33,6,2,47.1
13652.0,46,3,1095.08,0,Regular Customers,United Kingdom,578,48,3,365.02666666666664
13654.0,43,6,2707.33,1,High-Value Customers,United Kingdom,2182,157,6,451.22166666666664
13655.0,114,2,932.97,0,Regular Customers,United Kingdom,605,52,2,466.485
13656.0,165,2,379.65,2,At-Risk Customers,United Kingdom,490,49,2,189.825
13657.0,11,2,382.14,0,Regular Customers,United Kingdom,209,16,2,191.07
13658.0,10,5,2639.17,1,High-Value Customers,United Kingdom,1019,91,5,527.8340000000001
13659.0,206,2,1573.2,2,At-Risk Customers,United Kingdom,894,92,2,786.6
13662.0,86,3,897.76,0,Regular Customers,United Kingdom,543,50,3,299.25333333333333
13663.0,179,1,189.47,2,At-Risk Customers,United Kingdom,91,13,1,189.47
13666.0,60,3,84.65,0,Regular Customers,United Kingdom,41,12,3,28.21666666666667
13667.0,149,1,305.02,2,At-Risk Customers,United Kingdom,154,82,1,305.02
13668.0,3,11,3693.227500000001,1,High-Value Customers,United Kingdom,3742,284,21,175.86797619047624
13669.0,51,2,218.55,0,Regular Customers,United Kingdom,237,9,2,109.275
13670.0,75,1,349.7,0,Regular Customers,United Kingdom,282,25,1,349.7
13672.0,301,2,186.39000000000001,2,At-Risk Customers,United Kingdom,57,4,2,93.19500000000001
13673.0,19,2,396.92,0,Regular Customers,United Kingdom,119,47,2,198.46
13675.0,151,2,486.82000000000005,2,At-Risk Customers,United Kingdom,330,25,2,243.41000000000003
13678.0,152,1,232.6,2,At-Risk Customers,United Kingdom,924,16,1,232.6
13680.0,1,4,3693.227500000001,1,High-Value Customers,United Kingdom,1936,164,4,923.3068750000002
13681.0,18,4,827.83,0,Regular Customers,United Kingdom,360,37,4,206.9575
13682.0,187,1,59.5,2,At-Risk Customers,United Kingdom,10,3,1,59.5
13684.0,286,1,67.23,2,At-Risk Customers,United Kingdom,39,29,1,67.23
13685.0,3,7,3119.44,1,High-Value Customers,United Kingdom,5056,29,7,445.63428571428574
13686.0,183,1,72.0,2,At-Risk Customers,United Kingdom,70,8,1,72.0
13689.0,63,1,910.0,0,Regular Customers,United Kingdom,512,6,1,910.0
13690.0,59,1,172.25,0,Regular Customers,United Kingdom,67,9,1,172.25
13692.0,25,3,1488.32,0,Regular Customers,United Kingdom,1226,48,3,496.1066666666666
13694.0,4,11,3693.227500000001,1,High-Value Customers,United Kingdom,63312,366,50,73.86455000000002
13695.0,31,11,2504.13,1,High-Value Customers,United Kingdom,1603,46,15,166.942
13697.0,39,1,151.29999999999998,0,Regular Customers,United Kingdom,177,12,1,151.29999999999998
13699.0,155,1,308.58000000000004,2,At-Risk Customers,United Kingdom,66,14,1,308.58000000000004
13700.0,26,10,2265.12,1,High-Value Customers,United Kingdom,2304,139,10,226.512
13703.0,318,1,99.5,2,At-Risk Customers,United Kingdom,10,1,1,99.5
13704.0,5,9,2308.06,1,High-Value Customers,United Kingdom,1531,111,9,256.4511111111111
13705.0,8,3,711.86,0,Regular Customers,United Kingdom,363,25,3,237.28666666666666
13706.0,303,1,330.79,2,At-Risk Customers,United Kingdom,189,20,1,330.79
13707.0,267,2,806.41,2,At-Risk Customers,United Kingdom,351,48,2,403.205
13708.0,271,1,296.88,2,At-Risk Customers,United Kingdom,306,49,1,296.88
13709.0,4,11,3693.227500000001,1,High-Value Customers,United Kingdom,3516,244,13,284.09442307692314
13710.0,32,1,180.48,0,Regular Customers,United Kingdom,176,8,1,180.48
13711.0,219,2,252.06,2,At-Risk Customers,United Kingdom,140,11,2,126.03
13712.0,247,1,228.84,2,At-Risk Customers,United Kingdom,352,10,1,228.84
13715.0,281,5,1079.34,2,At-Risk Customers,United Kingdom,563,89,5,215.868
13716.0,269,1,138.28,2,At-Risk Customers,United Kingdom,138,21,1,138.28
13717.0,32,6,1445.01,0,Regular Customers,United Kingdom,1959,92,6,240.835
13718.0,246,2,306.55,2,At-Risk Customers,United Kingdom,173,9,2,153.275
13719.0,15,5,1041.68,0,Regular Customers,United Kingdom,609,56,5,208.336
13720.0,117,4,799.9,0,Regular Customers,United Kingdom,501,42,4,199.975
13721.0,36,1,524.14,0,Regular Customers,United Kingdom,316,28,1,524.14
13722.0,132,3,2375.41,0,Regular Customers,United Kingdom,1401,75,3,791.8033333333333
13723.0,217,1,199.85000000000002,2,At-Risk Customers,United Kingdom,43,6,1,199.85000000000002
13725.0,50,8,1980.56,1,High-Value Customers,United Kingdom,806,95,8,247.57
13726.0,39,2,1079.6599999999999,0,Regular Customers,United Kingdom,1054,39,2,539.8299999999999
13727.0,29,2,333.48,0,Regular Customers,United Kingdom,162,19,2,166.74
13728.0,37,6,1016.14,0,Regular Customers,United Kingdom,458,38,6,169.35666666666665
13730.0,136,2,752.6,0,Regular Customers,United Kingdom,488,38,2,376.3
13731.0,219,2,610.59,2,At-Risk Customers,United Kingdom,278,36,2,305.295
13732.0,28,1,491.86,0,Regular Customers,United Kingdom,498,33,1,491.86
13735.0,25,4,2885.2400000000002,1,High-Value Customers,United Kingdom,1130,158,4,721.3100000000001
13736.0,5,2,731.9,0,Regular Customers,United Kingdom,497,166,2,365.95
13737.0,200,1,339.59999999999997,2,At-Risk Customers,United Kingdom,125,29,1,339.59999999999997
13739.0,18,1,216.9,0,Regular Customers,United Kingdom,54,3,1,216.9
13740.0,241,1,350.75,2,At-Risk Customers,United Kingdom,425,23,1,350.75
13741.0,72,3,668.4300000000001,0,Regular Customers,United Kingdom,218,34,3,222.81000000000003
13742.0,17,11,3131.02,1,High-Value Customers,United Kingdom,1124,200,12,260.91833333333335
13743.0,3,7,1341.6,1,High-Value Customers,United Kingdom,1776,8,7,191.65714285714284
13744.0,95,2,1156.36,0,Regular Customers,United Kingdom,1249,54,2,578.18
13745.0,162,1,300.04,2,At-Risk Customers,United Kingdom,496,25,1,300.04
13747.0,328,1,79.6,2,At-Risk Customers,United Kingdom,8,1,1,79.6
13748.0,96,5,948.25,0,Regular Customers,United Kingdom,439,24,5,189.65
13750.0,54,5,1647.26,0,Regular Customers,United Kingdom,516,20,5,329.452
13751.0,288,1,296.25,2,At-Risk Customers,United Kingdom,152,9,1,296.25
13752.0,124,6,1186.28,0,Regular Customers,United Kingdom,876,64,6,197.71333333333334
13753.0,288,1,741.26,2,At-Risk Customers,United Kingdom,512,35,1,741.26
13754.0,152,2,282.59999999999997,2,At-Risk Customers,United Kingdom,214,11,2,141.29999999999998
13755.0,4,9,2161.35,1,High-Value Customers,United Kingdom,1264,232,9,240.14999999999998
13756.0,2,11,3693.227500000001,1,High-Value Customers,United Kingdom,3188,66,14,263.80196428571435
13758.0,12,7,3190.55,1,High-Value Customers,United Kingdom,1844,104,7,455.79285714285714
13759.0,33,2,659.4100000000001,0,Regular Customers,United Kingdom,287,24,2,329.70500000000004
13760.0,54,2,286.79,0,Regular Customers,United Kingdom,197,50,2,143.395
13761.0,50,2,1070.65,0,Regular Customers,United Kingdom,642,68,2,535.325
13762.0,219,1,306.72,2,At-Risk Customers,United Kingdom,272,7,1,306.72
13763.0,63,1,1714.96,0,Regular Customers,United Kingdom,728,15,1,1714.96
13764.0,71,3,1521.76,0,Regular Customers,United Kingdom,932,183,3,507.25333333333333
13767.0,2,11,3693.227500000001,1,High-Value Customers,United Kingdom,7322,55,37,99.81695945945948
13769.0,2,10,2796.51,1,High-Value Customers,United Kingdom,1163,73,10,279.651
13771.0,64,4,2634.45,1,High-Value Customers,United Kingdom,1477,114,4,658.6125
13772.0,34,3,1132.13,0,Regular Customers,United Kingdom,546,141,3,377.3766666666667
13774.0,82,1,345.0,0,Regular Customers,United Kingdom,192,22,1,345.0
13777.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,12897,36,33,111.91598484848487
13778.0,103,1,178.7,0,Regular Customers,United Kingdom,70,9,1,178.7
13780.0,7,2,360.01,0,Regular Customers,United Kingdom,318,56,2,180.005
13781.0,251,1,127.84,2,At-Risk Customers,United Kingdom,30,17,1,127.84
13782.0,13,6,912.0,0,Regular Customers,United Kingdom,371,96,6,152.0
13784.0,10,11,2462.79,1,High-Value Customers,United Kingdom,2493,9,11,223.89
13786.0,328,1,230.39999999999998,2,At-Risk Customers,United Kingdom,136,7,1,230.39999999999998
13787.0,76,2,309.04,0,Regular Customers,United Kingdom,337,24,2,154.52
13790.0,4,1,348.8,0,Regular Customers,United Kingdom,748,45,1,348.8
13791.0,128,2,1516.0,0,Regular Customers,United Kingdom,1200,7,2,758.0
13792.0,66,2,195.55,0,Regular Customers,United Kingdom,92,13,2,97.775
13798.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,23948,113,57,64.79346491228071
13799.0,117,2,688.86,0,Regular Customers,United Kingdom,402,32,2,344.43
13800.0,310,1,558.32,2,At-Risk Customers,United Kingdom,331,33,1,558.32
13801.0,67,1,324.8,0,Regular Customers,United Kingdom,168,23,1,324.8
13802.0,139,3,3693.227500000001,1,High-Value Customers,United Kingdom,2572,55,3,1231.0758333333335
13803.0,255,1,277.07,2,At-Risk Customers,United Kingdom,121,17,1,277.07
13804.0,31,7,2635.79,1,High-Value Customers,United Kingdom,1498,124,7,376.5414285714286
13805.0,52,2,924.6,0,Regular Customers,United Kingdom,1900,10,2,462.3
13806.0,64,1,256.38,0,Regular Customers,United Kingdom,56,10,1,256.38
13807.0,328,1,112.6,2,At-Risk Customers,United Kingdom,36,7,1,112.6
13808.0,6,5,1747.66,0,Regular Customers,United Kingdom,782,70,5,349.53200000000004
13809.0,305,1,155.05,2,At-Risk Customers,Cyprus,29,11,1,155.05
13810.0,29,3,1499.01,0,Regular Customers,Germany,312,32,3,499.67
13811.0,184,3,814.5,2,At-Risk Customers,Germany,68,7,3,271.5
13812.0,42,3,539.0,0,Regular Customers,Germany,333,33,3,179.66666666666666
13813.0,40,4,1366.8600000000001,0,Regular Customers,Germany,552,54,4,341.71500000000003
13814.0,92,2,1579.12,0,Regular Customers,Germany,864,37,2,789.56
13815.0,22,4,3693.227500000001,1,High-Value Customers,Germany,2560,132,4,923.3068750000002
13816.0,24,2,571.6700000000001,0,Regular Customers,Germany,269,25,2,285.83500000000004
13817.0,29,2,382.98,0,Regular Customers,Germany,211,20,2,191.49
13819.0,302,3,1140.35,2,At-Risk Customers,United Kingdom,1109,26,3,380.1166666666666
13821.0,145,2,385.64,2,At-Risk Customers,United Kingdom,153,51,2,192.82
13822.0,6,2,632.0,0,Regular Customers,United Kingdom,611,90,2,316.0
13823.0,19,2,957.66,0,Regular Customers,United Kingdom,439,39,2,478.83
13824.0,33,5,1698.94,0,Regular Customers,United Kingdom,768,34,5,339.788
13826.0,176,1,189.5,2,At-Risk Customers,United Kingdom,82,10,1,189.5
13827.0,58,3,412.05,0,Regular Customers,United Kingdom,141,83,3,137.35
13828.0,22,1,209.49,0,Regular Customers,United Kingdom,311,15,1,209.49
13831.0,16,6,2202.99,1,High-Value Customers,United Kingdom,745,58,6,367.16499999999996
13832.0,19,1,52.199999999999996,0,Regular Customers,United Kingdom,28,3,1,52.199999999999996
13833.0,159,1,384.8,2,At-Risk Customers,United Kingdom,118,28,1,384.8
13835.0,25,4,834.57,0,Regular Customers,United Kingdom,442,48,4,208.6425
13837.0,212,2,271.24,2,At-Risk Customers,United Kingdom,183,17,2,135.62
13838.0,6,4,691.73,0,Regular Customers,United Kingdom,263,144,4,172.9325
13841.0,253,1,85.0,2,At-Risk Customers,United Kingdom,100,1,1,85.0
13842.0,59,9,3385.62,1,High-Value Customers,United Kingdom,1768,155,9,376.18
13844.0,11,1,361.62,0,Regular Customers,United Kingdom,196,20,1,361.62
13845.0,65,1,312.98,0,Regular Customers,United Kingdom,182,9,1,312.98
13846.0,25,3,865.0600000000001,0,Regular Customers,United Kingdom,388,55,3,288.35333333333335
13848.0,92,3,1255.0,0,Regular Customers,United Kingdom,3700,3,3,418.3333333333333
13849.0,52,2,1537.95,0,Regular Customers,United Kingdom,1016,97,2,768.975
13850.0,129,1,1595.48,0,Regular Customers,United Kingdom,944,93,1,1595.48
13851.0,96,3,2651.46,0,Regular Customers,United Kingdom,1705,77,3,883.82
13853.0,57,1,1090.14,0,Regular Customers,United Kingdom,312,23,1,1090.14
13854.0,9,11,3693.227500000001,1,High-Value Customers,United Kingdom,2296,39,25,147.72910000000005
13856.0,169,3,388.5,2,At-Risk Customers,United Kingdom,494,10,3,129.5
13858.0,57,1,216.17,0,Regular Customers,United Kingdom,75,11,1,216.17
13859.0,326,1,201.16,2,At-Risk Customers,United Kingdom,129,27,1,201.16
13860.0,1,5,1245.9,0,Regular Customers,United Kingdom,591,58,5,249.18
13862.0,18,8,2209.36,1,High-Value Customers,United Kingdom,1688,97,8,276.17
13863.0,248,1,305.78,2,At-Risk Customers,United Kingdom,224,20,1,305.78
13865.0,58,4,501.56,0,Regular Customers,United Kingdom,204,26,4,125.39
13866.0,74,1,145.67000000000002,0,Regular Customers,United Kingdom,57,7,1,145.67000000000002
13867.0,31,3,1015.29,0,Regular Customers,United Kingdom,513,51,3,338.43
13868.0,7,2,3192.54,1,High-Value Customers,United Kingdom,1964,32,2,1596.27
13869.0,123,4,3104.95,1,High-Value Customers,United Kingdom,1721,234,4,776.2375
13870.0,2,8,2770.94,1,High-Value Customers,United Kingdom,1325,91,8,346.3675
13871.0,23,11,3693.227500000001,1,High-Value Customers,United Kingdom,2806,155,13,284.09442307692314
13873.0,120,3,389.6,0,Regular Customers,United Kingdom,140,21,3,129.86666666666667
13874.0,328,1,540.45,2,At-Risk Customers,United Kingdom,180,18,1,540.45
13875.0,54,5,1786.79,0,Regular Customers,United Kingdom,1316,79,5,357.358
13876.0,64,1,122.7,0,Regular Customers,United Kingdom,36,7,1,122.7
13877.0,86,1,117.24,0,Regular Customers,United Kingdom,108,3,1,117.24
13878.0,55,1,1281.53,0,Regular Customers,United Kingdom,475,35,1,1281.53
13880.0,21,11,3219.77,1,High-Value Customers,United Kingdom,1842,125,13,247.67461538461538
13881.0,4,11,3693.227500000001,1,High-Value Customers,United Kingdom,10118,72,20,184.66137500000005
13882.0,3,5,1191.13,0,Regular Customers,United Kingdom,953,54,5,238.22600000000003
13883.0,11,5,2674.48,1,High-Value Customers,United Kingdom,1436,108,5,534.896
13884.0,7,5,787.6,0,Regular Customers,United Kingdom,300,45,5,157.52
13885.0,189,2,506.8,2,At-Risk Customers,United Kingdom,182,28,2,253.4
13886.0,71,1,243.56,0,Regular Customers,United Kingdom,126,16,1,243.56
13887.0,204,1,349.55,2,At-Risk Customers,United Kingdom,147,19,1,349.55
13888.0,120,2,605.63,0,Regular Customers,United Kingdom,258,38,2,302.815
13889.0,93,1,416.90000000000003,0,Regular Customers,United Kingdom,146,15,1,416.90000000000003
13890.0,1,10,1883.8100000000002,1,High-Value Customers,United Kingdom,831,74,10,188.38100000000003
13892.0,27,4,632.97,0,Regular Customers,United Kingdom,983,26,4,158.2425
13893.0,298,1,821.1,2,At-Risk Customers,United Kingdom,190,21,1,821.1
13894.0,24,3,564.62,0,Regular Customers,United Kingdom,354,25,3,188.20666666666668
13895.0,28,4,2593.07,1,High-Value Customers,United Kingdom,1365,97,4,648.2675
13897.0,50,1,311.16,0,Regular Customers,United Kingdom,200,17,1,311.16
13898.0,326,1,155.93,2,At-Risk Customers,United Kingdom,133,12,1,155.93
13899.0,16,2,388.52,0,Regular Customers,United Kingdom,156,19,2,194.26
13900.0,183,3,740.95,2,At-Risk Customers,United Kingdom,430,42,3,246.98333333333335
13901.0,72,5,2867.2,1,High-Value Customers,United Kingdom,1739,144,5,573.4399999999999
13904.0,37,2,332.64,0,Regular Customers,United Kingdom,332,24,2,166.32
13908.0,80,4,2369.55,0,Regular Customers,United Kingdom,1478,104,4,592.3875
13911.0,57,9,2580.91,1,High-Value Customers,United Kingdom,2731,120,9,286.7677777777778
13914.0,12,2,626.45,0,Regular Customers,United Kingdom,380,28,2,313.225
13917.0,50,2,272.04,0,Regular Customers,United Kingdom,228,16,2,136.02
13918.0,50,2,1212.8400000000001,0,Regular Customers,United Kingdom,1140,30,2,606.4200000000001
13919.0,59,2,384.81,0,Regular Customers,Denmark,474,24,2,192.405
13922.0,328,1,172.25,2,At-Risk Customers,United Kingdom,93,7,1,172.25
13923.0,54,1,351.13,0,Regular Customers,United Kingdom,185,20,1,351.13
13924.0,2,6,1838.8500000000001,1,High-Value Customers,United Kingdom,1575,90,6,306.475
13925.0,93,4,678.25,0,Regular Customers,United Kingdom,331,28,4,169.5625
13926.0,23,1,223.85000000000002,0,Regular Customers,United Kingdom,104,11,1,223.85000000000002
13927.0,75,1,348.99,0,Regular Customers,United Kingdom,214,21,1,348.99
13928.0,11,4,464.57,0,Regular Customers,United Kingdom,129,23,4,116.1425
13929.0,169,2,842.65,2,At-Risk Customers,United Kingdom,143,8,2,421.325
13930.0,58,2,337.34,0,Regular Customers,United Kingdom,274,15,2,168.67
13931.0,96,2,1237.53,0,Regular Customers,United Kingdom,725,56,2,618.765
13932.0,295,1,307.4,2,At-Risk Customers,United Kingdom,72,16,1,307.4
13933.0,109,2,608.7900000000001,0,Regular Customers,United Kingdom,205,23,2,304.39500000000004
13934.0,264,1,922.1,2,At-Risk Customers,United Kingdom,390,31,1,922.1
13936.0,180,1,376.58,2,At-Risk Customers,United Kingdom,330,26,1,376.58
13937.0,169,1,158.85,2,At-Risk Customers,United Kingdom,123,9,1,158.85
13938.0,35,1,71.66,0,Regular Customers,United Kingdom,70,7,1,71.66
13939.0,23,3,568.55,0,Regular Customers,United Kingdom,847,43,3,189.51666666666665
13940.0,17,4,839.14,0,Regular Customers,United Kingdom,516,39,4,209.785
13941.0,22,5,3693.227500000001,1,High-Value Customers,United Kingdom,2364,24,5,738.6455000000002
13946.0,79,3,561.5699999999999,0,Regular Customers,United Kingdom,443,11,3,187.18999999999997
13947.0,65,1,90.6,0,Regular Customers,United Kingdom,44,5,1,90.6
13948.0,328,1,102.0,2,At-Risk Customers,United Kingdom,40,3,1,102.0
13949.0,3,6,2427.32,1,High-Value Customers,United Kingdom,2474,124,6,404.55333333333334
13950.0,11,4,745.06,0,Regular Customers,United Kingdom,323,33,4,186.265
13951.0,176,3,674.45,2,At-Risk Customers,United Kingdom,459,38,3,224.8166666666667
13952.0,218,2,3251.071,2,At-Risk Customers,United Kingdom,1431,120,2,1625.5355
13953.0,7,7,3515.68,1,High-Value Customers,United Kingdom,2724,8,7,502.23999999999995
13954.0,2,2,439.92,0,Regular Customers,United Kingdom,150,24,2,219.96
13955.0,154,2,322.96,2,At-Risk Customers,United Kingdom,154,33,2,161.48
13956.0,5,5,1026.42,0,Regular Customers,United Kingdom,491,123,5,205.28400000000002
13959.0,79,3,598.2,0,Regular Customers,United Kingdom,357,79,3,199.4
13960.0,21,2,230.22,0,Regular Customers,United Kingdom,142,11,2,115.11
13962.0,22,2,169.55,0,Regular Customers,United Kingdom,87,11,2,84.775
13963.0,308,4,664.54,2,At-Risk Customers,United Kingdom,460,35,4,166.135
13967.0,146,1,80.7,2,At-Risk Customers,United Kingdom,42,2,1,80.7
13969.0,7,11,3693.227500000001,1,High-Value Customers,United Kingdom,4542,334,18,205.1793055555556
13971.0,19,8,2758.26,1,High-Value Customers,United Kingdom,1844,118,8,344.7825
